Time_Seconds,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Quartile,Stroke_Duration,Cluster
179.52402639389038,0.0032025150416167,0.0013019833315347,0.0040790963306614,0.0127027625543823,13480.2518776027,559.0,53.95573497691093,grxk_P4_L1_no_color,Q4,2.9054477214813232,1
180.31701469421387,0.0012839339596561,0.0016049519743951,0.0024734648002259,0.0098590724250683,1113.3131963044827,607.0,52.30431419799309,grxk_P4_L1_no_color,Q4,0.7929883003234863,2
180.7954130172729,0.000536747148488,0.0016243419881545,0.0068370979448424,0.03793518877636,3079.619343057964,196.0,51.81979515441638,grxk_P4_L1_no_color,Q4,0.4783983230590252,2
184.77966451644892,0.0030094171939455,0.0008284095523057,0.0010186775392699,0.0019062742154871,187.1881458314467,1288.0,50.7250906206186,grxk_P4_L1_no_color,Q4,3.9842514991760254,1
187.9386065006256,0.0027250235608255,0.0008672772416267,0.0012219765994228,0.0009312489804324,1232.464870854218,349.0,49.532943937802806,grxk_P4_L1_no_color,Q4,3.1589419841766926,1
190.0761137008667,0.0023411261397467,0.001068796275316,0.0029079636711531,0.0115961941480449,3159.742724661536,905.0,48.51904975248094,grxk_P4_L1_no_color,Q4,2.137507200241089,2
195.42386507987976,0.0036895853206547,0.0007191479133041,0.0021465135951909,0.0016677643807077,9354.19262363346,904.0,50.94857323684464,grxk_P4_L1_no_color,Q4,5.3477513790130615,1
197.9221704006195,0.0007345412116614,0.0003587132946187,0.0001793858656241,8.050739591987739e-18,2016.429642715551,66.0,50.78482619799098,grxk_P4_L1_no_color,Q4,2.498305320739746,0
199.2416241168976,0.0011600039236074,0.0010056759418381,0.0038836448509278,0.0241410418150148,4121.998944311815,198.0,51.077613176273005,grxk_P4_L1_no_color,Q4,1.3194537162781046,2
200.70011520385745,0.0003837293548307,0.0008691691845107,0.0021326879883295,3.664371991865071e-16,440.4880319604496,178.0,50.906462646364325,grxk_P4_L1_no_color,Q4,1.4584910869598389,0
245.47976970672607,0.0074192041547422,0.0001634055739642,0.0002071468467604,0.0005048037531338,19390.574098901547,4572.0,46.13155963082716,grxk_P4_L1_no_color,Q4,44.779654502868624,1
246.76211738586423,0.0022534664584802,0.0018438214496145,0.0050222500064392,0.0103283774432676,7564.20017151944,254.0,47.28749563438424,grxk_P4_L1_no_color,Q4,1.2823476791381552,2
248.77710366249084,0.0017025141863558,0.0009074185931195,0.0016014429939478,0.0031427718523861,4339.008596421551,603.0,45.8659913629722,grxk_P4_L1_no_color,Q4,2.0149862766266153,2
